status	group	path	lines	main_relation	result	evidence
PASS	frontend-components	vue-frontend/src/components/ui/UiSwitch.vue	L1-L110	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/ui/UiTextarea.vue	L1-L190	NEW	受控 textarea primitive 正确转发属性、IME 输入和选择区能力	逐行核对 composition 结束单次 input、v-model、focus/selection expose、ARIA error、尺寸/variant token；ui-primitives 及业务组件测试覆盖
PASS	frontend-components	vue-frontend/src/components/ui/iconRegistry.ts	L1-L166	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/ui/selectTypes.ts	L1-L12	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
FIXED	frontend-components	vue-frontend/src/components/virtual/VirtualPageStream.vue	L1-L249	NEW	AUDIT-066	逐行核对可变高度窗口、交叉可见性、缩放重算和 URL 切换；单页资产失败保留预留几何并显示明确错误占位 · 3 component tests、3 个窗口算法 tests 及阅读器实机验收通过
FIXED	frontend-components	vue-frontend/src/components/virtual/VirtualThumbnailGrid.vue	L1-L171	NEW	AUDIT-102	统一真实卡片间距并删除无消费者的可配置/事件接口
FIXED	frontend-components	vue-frontend/src/components/virtual/VirtualThumbnailList.vue	L1-L135	NEW	AUDIT-102	按实测容器宽度计算 3:4 缩略图虚拟步长
FIXED	frontend-components	vue-frontend/src/components/virtual/virtualWindow.ts	L1-L90	NEW	AUDIT-102	陈旧超界滚动位置钳到最后一个有效窗口
FIXED	frontend-support	vue-frontend/src/composables/continuation/continuationActionRunner.ts	L1-L44	NEW	AUDIT-029	统一真实续写命令的忙碌态与错误边界，无缓存或持久事实
PASS	tests	vue-frontend/src/composables/continuation/promptValidation.test.ts	L1-L57	MODIFIED	当前剧情与图片提示词最小有效性测试	4 tests 通过
FIXED	frontend-support	vue-frontend/src/composables/continuation/promptValidation.ts	L1-L34	MODIFIED	AUDIT-031	不截断提示词，仅判断当前生成所需的非空内容
FIXED	tests	vue-frontend/src/composables/continuation/useCharacterManagement.test.ts	L1-L87	MODIFIED	AUDIT-029/AUDIT-031	覆盖 owner 状态与单图三视图命令
FIXED	frontend-support	vue-frontend/src/composables/continuation/useCharacterManagement.ts	L1-L237	MODIFIED	AUDIT-029/AUDIT-031	角色/形态 UI owner 不镜像后端实体；命令完成后重新读取权威状态
FIXED	tests	vue-frontend/src/composables/continuation/useContinuationState.test.ts	L1-L422	MODIFIED	AUDIT-029	覆盖分页合并、切书竞态、清理与后端恢复
FIXED	frontend-support	vue-frontend/src/composables/continuation/useContinuationState.ts	L1-L368	MODIFIED	AUDIT-029	cursor 与请求身份归 UI owner，删除全局缓存和重复 has-more
PASS	tests	vue-frontend/src/composables/continuation/useImageGeneration.test.ts	L1-L170	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	frontend-support	vue-frontend/src/composables/continuation/useImageGeneration.ts	L1-L166	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/edit/useEditWorkspaceKeyboardShortcuts.ts	L1-L109	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/edit/useEditWorkspaceProcessingActions.ts	L1-L236	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/edit/useEditWorkspaceResizeActions.ts	L1-L134	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useAiModelDiscovery.ts	L1-L156	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useBodyScrollLock.ts	L1-L40	NEW	AUDIT-010	两个真实消费者共享的最小计数锁；嵌套锁、卸载恢复、浏览器与 BaseModal/任务中心测试通过
PASS	frontend-support	vue-frontend/src/composables/useBrush.ts	L1-L370	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useBubbleActions.ts	L1-L262	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useDialogLifecycle.ts	L1-L128	NEW	顶层 dialog 焦点进入/循环/Esc/恢复单一状态栈	全文阅读；BaseModal 与任务中心嵌套弹层浏览器及单元测试通过
FIXED	frontend-support	vue-frontend/src/composables/useEditRender.ts	L1-L145	MODIFIED	AUDIT-112	轻量渲染状态轮询、有限等待、AbortController、请求所有权和精确状态映射完成
PASS	frontend-support	vue-frontend/src/composables/useExportImport.ts	L1-L242	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
FIXED	frontend-support	vue-frontend/src/composables/useFolderTree.ts	L1-L136	MODIFIED	AUDIT-110	当前文件夹消失时自动回根，嵌套树和计数保持单一派生事实
PASS	frontend-support	vue-frontend/src/composables/useImageViewer.ts	L1-L149	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useLatestRequestGuard.ts	L1-L28	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/composables/useOverlayDismiss.ts	L1-L89	UNCHANGED	按下与松开均在遮罩才关闭，监听随 enabled/卸载正确回收	全文阅读；与 main 一致，BaseModal 覆盖四种指针路径
FIXED	frontend-support	vue-frontend/src/composables/useProductConfirm.ts	L1-L70	NEW	AUDIT-005 删除无效请求 ID	逐行阅读、全仓调用核对与 typecheck 通过
FIXED	frontend-support	vue-frontend/src/composables/useProductTextInput.ts	L1-L69	NEW	AUDIT-005 删除无效请求 ID	逐行阅读、FIFO 行为测试与 typecheck 通过
PASS	tests	vue-frontend/src/composables/useTextStyleSync.test.ts	L1-L220	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	frontend-support	vue-frontend/src/composables/useTextStyleSync.ts	L1-L385	MODIFIED	AUDIT-112	按页有限轮询、同页取消、失败回载后端事实与样式任务互斥完成
FIXED	frontend-support	vue-frontend/src/composables/useThumbnailSelection.ts	L1-L67	MODIFIED	AUDIT-110/AUDIT-137	索引映射从逐项 findIndex 收敛为一次 Map，缩略图只读取唯一 translationStatus，处理态优先且提示不再声称点击重试
FIXED	frontend-support	vue-frontend/src/composables/useTranslateInit.ts	L1-L530	MODIFIED	AUDIT-098	book/page request generations reviewed; stale page request regression passed
FIXED	frontend-support	vue-frontend/src/composables/useTranslationPipeline.ts	L1-L792	MODIFIED	AUDIT-126/AUDIT-137	逐行阅读；修正任务竞态并在权威刷新中保留真实 UI 状态；删除未消费结果包装与图片错误镜像
FIXED	frontend-support	vue-frontend/src/composables/useValidation.ts	L1-L343	MODIFIED	AUDIT-129	逐行阅读 OCR/普通/HQ/校对入口；仅做即时表单预检并消费共享 manifest/后端凭据摘要，删除 canonical ID 双查兼容，11 tests 通过
PASS	frontend-support	vue-frontend/src/config/aiProviders.ts	L1-L97	MODIFIED	AUDIT-047/AUDIT-064	逐行阅读并与 Python 消费者对照；直接消费唯一共享 manifest，Provider ID 只做当前 trim/lowercase，不保留 legacy 映射，9 tests 通过
PASS	frontend-support	vue-frontend/src/constants/bookshelf.ts	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/constants/edit.ts	L1-L10	NEW	AUDIT-112	只保留真实字体/画笔交互范围与布局键，无图像或数据数量限制
PASS	frontend-support	vue-frontend/src/constants/index.ts	L1-L15	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/constants/ocr.ts	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
FIXED	frontend-support	vue-frontend/src/constants/prompts.ts	L1-L51	NEW	AUDIT-135	九组工厂提示词直接消费唯一共享资源；Paddle 当前语言投影与模式推断保留为前端交互职责；22 tests 通过
FIXED	frontend-support	vue-frontend/src/constants/rateLimits.ts	L1-L5	NEW	AUDIT-078/AUDIT-083	删除无效校对全局重试默认，只保留真实消费者使用的当前重试默认
PASS	frontend-support	vue-frontend/src/constants/routes.ts	L1-L7	NEW	唯一路径常量与 main 路由值一致	逐行阅读、全仓引用和路由测试核对
PASS	frontend-support	vue-frontend/src/constants/storage.ts	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查状态所有权、API/生命周期/工具边界；typecheck、lint 与前端 1969 tests
PASS	frontend-support	vue-frontend/src/constants/webImport.ts	L1-L6	NEW	网页导入 Provider 选项直接派生自唯一能力清单	全文仅将共享 manifest 的 webImportAgent 能力投影为只读 label/value；选择器和 provider 契约测试覆盖
FIXED	frontend-support	vue-frontend/src/defaults/textStyleDefaults.ts	L1-L190	MODIFIED	AUDIT-130	工厂结构、局部样式和图像样式边界逐字段核对；删除 Number 强转，当前设置只接受真实数值；3 tests 通过
PASS	frontend-support	vue-frontend/src/env.d.ts	L1-L7	MODIFIED	仅保留 Vite/Vue 类型声明	逐行阅读；tsconfig.app src/**/*.ts 明确纳入
FIXED	frontend-support	vue-frontend/src/main.ts	L1-L25	MODIFIED	AUDIT-138	全文阅读并与 main 对照；入口只装载实际 token/reset，Pinia/router/error handler 与挂载顺序闭合
FIXED	frontend-pages	vue-frontend/src/router/index.ts	L1-L67	MODIFIED	AUDIT-060	删除 Insight 路由未消费的 props 映射；五个正式路由、守卫及查询参数契约已核对
PASS	frontend-support	vue-frontend/src/services/backendAccessGate.ts	L1-L28	NEW	受限模式只封锁新写和 Provider 调用，不复制后端业务状态	逐行追踪所有 mutation 消费者及 settings owner；读取、任务查看和取消控制不受阻；client.api 测试覆盖 503 错误
FIXED	frontend-support	vue-frontend/src/services/pageDocumentPersistence.ts	L1-L451	NEW	AUDIT-097	CAS revision and flush lifecycle reviewed; persistence regressions passed
FIXED	frontend-support	vue-frontend/src/stores/bookTranslationConstraintsStore.ts	L1-L72	MODIFIED	AUDIT-128	当前书籍 payload/revision 唯一 owner；专用 CAS、错误传播、保存锁与切书晚到响应 fencing，6 tests 通过
FIXED	frontend-support	vue-frontend/src/stores/bookshelfStore.ts	L1-L496	MODIFIED	AUDIT-013/AUDIT-014/AUDIT-016/AUDIT-136	逐行阅读；请求版本、错误语义与标签投影收敛，Store 作为业务创建入口拥有唯一品牌默认色
FIXED	frontend-support	vue-frontend/src/stores/bubbleStore.ts	L1-L256	MODIFIED	AUDIT-112	Store 拥有独立气泡快照并以稳定后端/客户端身份恢复选择，避免共享引用反写
FIXED	frontend-support	vue-frontend/src/stores/characterStudio/useCharacterStudioChat.ts	L1-L316	NEW	AUDIT-022	接受计数、瞬态消息回滚、草稿与 active stream 身份收敛于单一 chat owner；竞态测试通过
